"","CommonName","Year","ExportCountry","TotalExportWeight","TotalTotalPrice","TotalAvgUnitPrice"
"4034","Squid","2020","Singapore",293,2848,9.72
"4035","Squid","2020","Solomon Islands",950,9939,10.46
"4036","Squid","2020","South Africa",147712,501269,3.39
"4037","Squid","2020","South Korea",2152232,12096444,5.62
"4038","Squid","2020","Spain",6373897,29746430,4.67054909108195
"4039","Squid","2020","Thailand",186290,785987,4.22
"4040","Squid","2020","Tonga",1143,12476,10.912782152231
"4041","Squid","2020","Tunisia",18720,74349,3.97
"4042","Squid","2020","Ukraine",1649,7629,4.62675560946028
"4043","Squid","2020","United Kingdom",5930,39176,6.61
"4044","Squid","2020","United States",1362188,8527196,6.25653878906583
"4045","Squid","2020","Vanuatu",2619,25804,9.85016418480336
"4046","Squid","2020","Vietnam",69312,462038,6.67
"4047","Squid","2020","Wallis & Futuna",185,2433,13.1535135135135
"4048","Squid","2021","American Samoa",1000,5273,5.27
"4049","Squid","2021","Australia",993785,6207174,6.24482168678336
"4050","Squid","2021","Bosnia & Herzegovina",45944,170238,3.71
"4051","Squid","2021","Bulgaria",261697,1036866,3.96
"4052","Squid","2021","Canada",7980,93059,11.66
"4053","Squid","2021","China",15196318,58222814,3.8301069976293
"4054","Squid","2021","Cook Islands",9654,69607,7.21100994406464
"4055","Squid","2021","Croatia",39322,116643,2.97
"4056","Squid","2021","Cyprus",10371,51929,5.01
"4057","Squid","2021","Denmark",76995,372725,4.84300993571011
"4058","Squid","2021","Fiji",3079,29787,9.67622279961026
"4059","Squid","2021","French Polynesia",41550,205661,4.94541756919374
"4060","Squid","2021","Germany",9313,105368,11.3128379684312
"4061","Squid","2021","Greece",4589994,20382024,4.44
"4062","Squid","2021","Guam",1012,8059,7.96
"4063","Squid","2021","Hong Kong",461644,3567252,7.72698737555346
"4064","Squid","2021","Italy",317833,1616381,5.08690843933764
"4065","Squid","2021","Japan",275986,1107424,4.01257842789127
"4066","Squid","2021","Jordan",3015,10973,3.64
"4067","Squid","2021","Kiribati",150,2241,14.94
"4068","Squid","2021","Lebanon",4570,35752,7.82
"4069","Squid","2021","Micronesia",310,3000,9.6783870967742
"4070","Squid","2021","Morocco",59400,196593,3.31
"4071","Squid","2021","Nauru",189,2666,14.1061904761905
"4072","Squid","2021","New Caledonia",30772,262217,8.52028629923307
"4073","Squid","2021","Niue",10,470,47.004
"4074","Squid","2021","Norfolk Island",760,8513,11.20125
"4075","Squid","2021","Papua New Guinea",20044,208318,10.3935012971463
"4076","Squid","2021","Philippines",3310,16436,4.97
"4077","Squid","2021","Samoa",5764,61879,10.7317505204719
"4078","Squid","2021","Singapore",6883,78943,11.4666090367572
"4079","Squid","2021","Solomon Islands",550,5678,10.32
"4080","Squid","2021","South Africa",55525,197354,3.55
"4081","Squid","2021","South Korea",1571490,7547379,4.80207904600093
"4082","Squid","2021","Spain",2392378,12949436,5.41201275467338
"4083","Squid","2021","Thailand",92810,376323,4.05
"4084","Squid","2021","Tonga",1705,22112,12.9676832844575
"4085","Squid","2021","Ukraine",200407,619770,3.09
"4086","Squid","2021","United Kingdom",3940,22084,5.61
"4087","Squid","2021","United States",1772826,9234273,5.20608926087501
"4088","Squid","2021","Vanuatu",4238,33016,7.79217791411043
"4089","Squid","2021","Vietnam",101274,430583,4.2505586823864
"4090","Squid","2021","Wallis & Futuna",360,5088,14.13
"4091","Squid","2022","Albania",52008,255532,4.91
"4092","Squid","2022","American Samoa",2260,12548,5.55
"4093","Squid","2022","Australia",1159033,6981054,6.02221256858088
"4094","Squid","2022","Bosnia & Herzegovina",25500,111402,4.37
"4095","Squid","2022","Bulgaria",368267,1659935,4.51
"4096","Squid","2022","Canada",41133,590943,14.37
"4097","Squid","2022","China",16395835,75781399,4.62482507661244
"4098","Squid","2022","Cook Islands",11565,121429,10.4979014267185
"4099","Squid","2022","Croatia",266405,1168483,4.39
"4100","Squid","2022","Cyprus",95,168,1.77
"4101","Squid","2022","Denmark",103228,607759,5.88833707908707
"4102","Squid","2022","Fiji",22953,220827,9.6218455103908
"4103","Squid","2022","French Polynesia",6463,55939,8.6585517561504
"4104","Squid","2022","Germany",10797,71959,6.66065018060572
"4105","Squid","2022","Greece",4969312,27033366,5.44
"4106","Squid","2022","Guam",735,6679,9.09
"4107","Squid","2022","Hong Kong",94296,1006969,10.6828035123441
"4108","Squid","2022","Italy",377768,2562308,6.78362550560132
"4109","Squid","2022","Japan",513435,2546599,4.96034911916796
"4110","Squid","2022","Kiribati",90,1206,13.4
"4111","Squid","2022","Lebanon",27885,222098,7.96
"4112","Squid","2022","Micronesia",305,3377,11.0740983606557
"4113","Squid","2022","Netherlands",20154,104423,5.18
"4114","Squid","2022","New Caledonia",34100,310375,9.09998680351906
"4115","Squid","2022","Niue",43,1433,33.33
"4116","Squid","2022","Norfolk Island",638,6802,10.6649686520376
"4117","Squid","2022","Papua New Guinea",34572,389497,11.2673831424274
"4118","Squid","2022","Samoa",3901,31616,8.10620353755447
"4119","Squid","2022","Singapore",8081,119912,14.840511075362
"4120","Squid","2022","Slovenia",25300,121960,4.82
"4121","Squid","2022","Solomon Islands",1760,21600,12.27
"4122","Squid","2022","South Africa",63030,259877,4.12
"4123","Squid","2022","South Korea",267810,1528766,5.71
"4124","Squid","2022","Spain",3066244,17934872,5.85045324181637
"4125","Squid","2022","Thailand",362637,1773546,4.89
"4126","Squid","2022","Tonga",3035,29012,9.55642504118616
"4127","Squid","2022","Tuvalu",160,2506,15.66
"4128","Squid","2022","United Kingdom",27548,152134,5.52
"4129","Squid","2022","United States",1006921,6812448,6.76260552714662
"4130","Squid","2022","Vanuatu",11760,103949,8.84017346938776
"4131","Squid","2022","Vietnam",19998,98829,4.94
"4132","Squid","2022","Wallis & Futuna",125,1822,14.5752
"4133","Stargazer/Monkfish","2018","Australia",124912,1669685,13.3686279941079
"4134","Stargazer/Monkfish","2018","Belgium",3685,36314,9.85
"4135","Stargazer/Monkfish","2018","Bulgaria",2483,7685,3.09314136125654
"4136","Stargazer/Monkfish","2018","Canada",1230,22698,18.4559349593496
"4137","Stargazer/Monkfish","2018","China",31042,133179,4.29041814316088
"4138","Stargazer/Monkfish","2018","Cook Islands",5,68,13.6
"4139","Stargazer/Monkfish","2018","Cyprus",57,85,1.49
"4140","Stargazer/Monkfish","2018","France",5000,51640,10.33
"4141","Stargazer/Monkfish","2018","French Polynesia",569,6340,11.14
"4142","Stargazer/Monkfish","2018","Germany",10185,113904,11.18
"4143","Stargazer/Monkfish","2018","Hong Kong",8855,86568,9.77250141163185
"4144","Stargazer/Monkfish","2018","Japan",58375,193240,3.31063040685225
"4145","Stargazer/Monkfish","2018","Netherlands",14235,137670,9.67
"4146","Stargazer/Monkfish","2018","New Caledonia",25,325,13
"4147","Stargazer/Monkfish","2018","Papua New Guinea",3100,21235,6.85
"4148","Stargazer/Monkfish","2018","Philippines",400,2910,7.28
"4149","Stargazer/Monkfish","2018","Russia",40860,183114,4.48
"4150","Stargazer/Monkfish","2018","Singapore",103,1375,13.3498058252427
"4151","Stargazer/Monkfish","2018","South Africa",18000,49846,2.77
"4152","Stargazer/Monkfish","2018","Thailand",20,154,7.7
"4153","Stargazer/Monkfish","2018","Ukraine",434,1098,2.52995391705069
"4154","Stargazer/Monkfish","2018","United Arab Emirates",520,4184,8.05
"4155","Stargazer/Monkfish","2018","United Kingdom",62570,623963,9.97406904267221
"4156","Stargazer/Monkfish","2018","United States",4326,47308,10.9380120203421
"4157","Stargazer/Monkfish","2018","Vanuatu",20,286,14.3
"4158","Stargazer/Monkfish","2018","Vietnam",6126,20549,3.35643486777669
"4159","Stargazer/Monkfish","2019","Australia",137149,1737980,12.6720153993102
"4160","Stargazer/Monkfish","2019","Belarus",10460,45821,4.38
"4161","Stargazer/Monkfish","2019","Belgium",4000,39924,9.98
"4162","Stargazer/Monkfish","2019","Bulgaria",6743,23891,3.54425774877651
"4163","Stargazer/Monkfish","2019","Canada",1473,25638,17.4026408689749
"4164","Stargazer/Monkfish","2019","China",98531,543087,5.51287939836194
"4165","Stargazer/Monkfish","2019","France",3500,37213,10.63
"4166","Stargazer/Monkfish","2019","French Polynesia",49,588,12
"4167","Stargazer/Monkfish","2019","Germany",6545,74873,11.44
"4168","Stargazer/Monkfish","2019","Hong Kong",8944,79267,8.86079271019678
"4169","Stargazer/Monkfish","2019","Japan",47657,146851,3.08361415951487
"4170","Stargazer/Monkfish","2019","Netherlands",1390,14494,10.43
"4171","Stargazer/Monkfish","2019","New Caledonia",200,2660,13.3
"4172","Stargazer/Monkfish","2019","Philippines",500,3985,7.97
"4173","Stargazer/Monkfish","2019","Russia",22060,100233,4.54
"4174","Stargazer/Monkfish","2019","Singapore",232,3462,14.9268103448276
"4175","Stargazer/Monkfish","2019","Thailand",1000,11593,11.59
"4176","Stargazer/Monkfish","2019","United Arab Emirates",500,2776,5.55
"4177","Stargazer/Monkfish","2019","United Kingdom",57960,579900,10.01
"4178","Stargazer/Monkfish","2019","United States",262,2843,10.8512977099237
"4179","Stargazer/Monkfish","2019","Vietnam",33435,102159,3.05087124270974
"4180","Stargazer/Monkfish","2020","Australia",138029,1807288,13.0894583022408
"4181","Stargazer/Monkfish","2020","Belgium",5,1,0.2
"4182","Stargazer/Monkfish","2020","Bulgaria",2745,7138,2.60484517304189
"4183","Stargazer/Monkfish","2020","China",1070,15116,14.13
"4184","Stargazer/Monkfish","2020","French Polynesia",224,2806,12.5288392857143
"4185","Stargazer/Monkfish","2020","Georgia",96,256,2.67
"4186","Stargazer/Monkfish","2020","Germany",10940,117124,10.71
"4187","Stargazer/Monkfish","2020","Hong Kong",14167,151677,10.7026166443143
"4188","Stargazer/Monkfish","2020","Japan",65134,236514,3.63404842325053
"4189","Stargazer/Monkfish","2020","Malaysia",368,3970,10.79
"4190","Stargazer/Monkfish","2020","Mauritius",5,41,8.2
"4191","Stargazer/Monkfish","2020","New Caledonia",435,6928,15.9298850574713
"4192","Stargazer/Monkfish","2020","Norway",6950,83673,12.04
"4193","Stargazer/Monkfish","2020","Philippines",1000,8316,8.32
"4194","Stargazer/Monkfish","2020","Russia",5800,29139,5.02
"4195","Stargazer/Monkfish","2020","Singapore",284,5250,18.4881690140845
"4196","Stargazer/Monkfish","2020","Spain",14077,55257,3.93
"4197","Stargazer/Monkfish","2020","Thailand",150,1655,11.03
"4198","Stargazer/Monkfish","2020","United Kingdom",65950,733496,11.12
"4199","Stargazer/Monkfish","2020","United States",300,3473,11.58
"4200","Stargazer/Monkfish","2020","Vietnam",26577,108325,4.07395868608195
"4201","Stargazer/Monkfish","2021","Australia",146740,2095110,14.276002657762
"4202","Stargazer/Monkfish","2021","Bulgaria",2111,5213,2.46625769777357
"4203","Stargazer/Monkfish","2021","China",4720,19382,4.10483050847458
"4204","Stargazer/Monkfish","2021","Cook Islands",895,8010,8.95
"4205","Stargazer/Monkfish","2021","France",7000,70187,10.03
"4206","Stargazer/Monkfish","2021","French Polynesia",47,643,13.6842553191489
"4207","Stargazer/Monkfish","2021","Germany",8310,85846,10.33
"4208","Stargazer/Monkfish","2021","Hong Kong",9520,91894,9.65271428571428
"4209","Stargazer/Monkfish","2021","Japan",67392,232019,3.44536309947768
"4210","Stargazer/Monkfish","2021","Lithuania",4000,15104,3.78
"4211","Stargazer/Monkfish","2021","Malaysia",76,749,9.86
"4212","Stargazer/Monkfish","2021","Norway",6355,68437,10.77
"4213","Stargazer/Monkfish","2021","Papua New Guinea",400,1841,4.6
"4214","Stargazer/Monkfish","2021","Russia",9080,39207,4.32
"4215","Stargazer/Monkfish","2021","Singapore",1505,29182,19.3875083056478
"4216","Stargazer/Monkfish","2021","Thailand",255,2791,10.95
"4217","Stargazer/Monkfish","2021","Ukraine",100,860,8.6
"4218","Stargazer/Monkfish","2021","United Kingdom",57250,580227,10.13
"4219","Stargazer/Monkfish","2021","United States",455,4578,10.06
"4220","Stargazer/Monkfish","2021","Vietnam",21244,67714,3.19042176614574
"4221","Stargazer/Monkfish","2022","Australia",162382,2535570,15.6161621361974
"4222","Stargazer/Monkfish","2022","Bulgaria",6446,15253,2.36520632950667
"4223","Stargazer/Monkfish","2022","Canada",97,1450,14.95
"4224","Stargazer/Monkfish","2022","China",119171,509349,4.27140067633904
"4225","Stargazer/Monkfish","2022","Cook Islands",170,1858,10.93
"4226","Stargazer/Monkfish","2022","Fiji",90,2309,25.66
"4227","Stargazer/Monkfish","2022","French Polynesia",24,339,14.125
"4228","Stargazer/Monkfish","2022","Georgia",20,79,3.95
"4229","Stargazer/Monkfish","2022","Germany",5505,63783,11.59
"4230","Stargazer/Monkfish","2022","Hong Kong",8494,92739,10.9221850718154
"4231","Stargazer/Monkfish","2022","Japan",73462,234373,3.19119680923471
"4232","Stargazer/Monkfish","2022","Malaysia",457,4975,10.89
"4233","Stargazer/Monkfish","2022","Papua New Guinea",160,399,2.49
"4234","Stargazer/Monkfish","2022","Philippines",835,8333,9.98
"4235","Stargazer/Monkfish","2022","Singapore",1658,22230,13.4051025331725
"4236","Stargazer/Monkfish","2022","Spain",21,74,3.52
"4237","Stargazer/Monkfish","2022","Thailand",10985,20535,1.86933090578061
"4238","Stargazer/Monkfish","2022","United Kingdom",36155,408961,11.31
"4239","Stargazer/Monkfish","2022","United States",1688,22214,13.1586848341232
"4240","Stargazer/Monkfish","2022","Vietnam",10202,36486,3.57278572828857
"4241","Swordfish","2018","Australia",41188,317912,7.7187423521414
"4242","Swordfish","2018","Cook Islands",166,3274,19.72
"4243","Swordfish","2018","Japan",50817,540592,10.64
"4244","Swordfish","2018","Singapore",380,9449,24.8657894736842
"4245","Swordfish","2018","United States",244241,3180579,13.02
"4246","Swordfish","2018","Vietnam",932,1251,1.34
"4247","Swordfish","2019","Australia",23006,162045,7.0443710336434
"4248","Swordfish","2019","Cook Islands",1154,14411,12.4848786828423
"4249","Swordfish","2019","Hong Kong",52,832,16
"4250","Swordfish","2019","Japan",41643,462491,11.11
"4251","Swordfish","2019","Singapore",134,4871,36.3534328358209
"4252","Swordfish","2019","United States",121847,1646564,13.5178841497944
"4253","Swordfish","2020","Australia",21870,148670,6.79503383630544
"4254","Swordfish","2020","Hong Kong",12,265,22.08
"4255","Swordfish","2020","Japan",36922,405060,10.97
"4256","Swordfish","2020","Singapore",297,7845,26.4182491582492
"4257","Swordfish","2020","United States",94222,1396925,14.8236375793339
"4258","Swordfish","2021","Australia",46450,333568,7.179817868676
"4259","Swordfish","2021","Cook Islands",211,5423,25.7
"4260","Swordfish","2021","Hong Kong",12,304,25.33
"4261","Swordfish","2021","Japan",21704,190070,8.75599612974567
"4262","Swordfish","2021","Singapore",167,5829,34.9026946107784
"4263","Swordfish","2021","United States",145143,1905869,13.1332324672909
"4264","Swordfish","2022","Australia",16163,143806,8.8985732846625
"4265","Swordfish","2022","Cook Islands",401,10803,26.94
"4266","Swordfish","2022","Japan",6433,53953,8.38877817503498
"4267","Swordfish","2022","Singapore",31,855,27.5809677419355
"4268","Swordfish","2022","United States",74957,1097417,14.6366016516136
"4269","Tarakihi","2018","Australia",80721,931350,11.5371010022175
"4270","Tarakihi","2018","Canada",1207,17347,14.3741342170671
"4271","Tarakihi","2018","China",47576,89989,1.89530687741719
"4272","Tarakihi","2018","Germany",117,1122,9.59
"4273","Tarakihi","2018","Hong Kong",1243,15910,12.7966934835076
"4274","Tarakihi","2018","Malaysia",184,918,4.99
"4275","Tarakihi","2018","New Caledonia",400,4915,12.285
"4276","Tarakihi","2018","Norfolk Island",10,137,13.7
"4277","Tarakihi","2018","Palau",37,1470,39.73
"4278","Tarakihi","2018","Papua New Guinea",200,1600,8
"4279","Tarakihi","2018","Singapore",774,16954,21.90330749354
"4280","Tarakihi","2018","Switzerland",321,8043,25.0601869158879
"4281","Tarakihi","2018","Thailand",35,270,7.71
"4282","Tarakihi","2018","United Arab Emirates",10,88,8.8
"4283","Tarakihi","2018","United States",2853,37526,13.1576691202243
"4284","Tarakihi","2018","Vanuatu",25,924,36.96
"4285","Tarakihi","2018","Vietnam",23182,71907,3.09977568803382
"4286","Tarakihi","2019","Australia",55772,659642,11.8306702287886
"4287","Tarakihi","2019","Canada",974,15397,15.8062012320329
"4288","Tarakihi","2019","China",18520,55182,2.98257019438445
"4289","Tarakihi","2019","Fiji",13,509,39.15
"4290","Tarakihi","2019","Germany",78,778,9.97
"4291","Tarakihi","2019","Hong Kong",1054,14577,13.8330075901328
"4292","Tarakihi","2019","Malaysia",12,84,7
"4293","Tarakihi","2019","Portugal",11,113,10.27
"4294","Tarakihi","2019","Singapore",1185,16254,13.7164556962025
"4295","Tarakihi","2019","Solomon Islands",1212,7133,5.89
"4296","Tarakihi","2019","Switzerland",619,10766,17.3894184168013
"4297","Tarakihi","2019","Thailand",150,1596,10.64
"4298","Tarakihi","2019","United Arab Emirates",64,801,12.52
"4299","Tarakihi","2019","United States",1170,15087,12.895188034188
"4300","Tarakihi","2019","Vanuatu",2,83,41.5
"4301","Tarakihi","2019","Vietnam",10719,48473,4.52224181360202
"4302","Tarakihi","2020","Australia",54973,608937,11.0779269823368
"4303","Tarakihi","2020","Canada",520,6030,11.5932692307692
"4304","Tarakihi","2020","China",81120,172142,2.12
"4305","Tarakihi","2020","French Polynesia",13,165,12.69
"4306","Tarakihi","2020","Germany",9,66,7.33
"4307","Tarakihi","2020","Hong Kong",2939,53931,18.3509527050017
"4308","Tarakihi","2020","Japan",161,1774,11.02
"4309","Tarakihi","2020","Malaysia",50,404,8.082
"4310","Tarakihi","2020","Singapore",803,14573,18.1515691158157
"4311","Tarakihi","2020","Switzerland",333,6401,19.22
"4312","Tarakihi","2020","United States",390,5129,13.15
"4313","Tarakihi","2020","Vietnam",31115,143284,4.60523059617548
"4314","Tarakihi","2021","Australia",56214,679935,12.0949679795069
"4315","Tarakihi","2021","Bulgaria",120,63,0.53
"4316","Tarakihi","2021","Canada",110,1198,10.8909090909091
